value,type,context,source,date
img[.]twiter-statics[.]info,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
fb-statics[.]com,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
fbstatic-a[.]space,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
fbstatic-akamaihd[.]com,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
mcafee-analyzer[.]com,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
digicert[.]online,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
symcd[.]xyz,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
windefender[.]org,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
cortana-search[.]com,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
winfeedback[.]net,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
win-update[.]com,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
winupdate64[.]com,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
winupdate64[.]net,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
winupdate64[.]org,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
windowkernel[.]com,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
windowskernel14[.]com,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
main[.]windowskernel14[.]com,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
javaupdate[.]co,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
javaupdator[.]com,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
mswordupdate17[.]com,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
c[.]mswordupdate17[.]com,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
wheatherserviceapi[.]info,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
wethearservice[.]com,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
outlook360[.]net,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
outlook360[.]org,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
ipresolver[.]org,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
intelchip[.]org,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
cissco[.]net,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
nameserver[.]win,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
nsserver[.]host,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
dnsserv[.]host,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
updatedrivers[.]org,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
labs-cloudfront[.]com,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
f-tqn[.]com,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
cloud-analyzer[.]com,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
chromeupdates[.]online,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
cyburguide[.]com,domain,CopyKittens C2/masquerading domain (defanged),https://www.clearskysec.com/wp-content/uploads/2017/07/Operation_Wilted_Tulip.pdf,
